K,n,min_support,max_support,beta,avg_row_support,s_eff,rate,predictor,mean_loss,se_loss,median_loss,mean_ratio_to_rate,reps
100,6845,2,10,10.0,5.95,71.23302176984434,0.11977659455654918,MLE,0.0002799549660069584,0.0,0.0002799549660069584,0.0023373094471707116,1
100,6845,2,10,10.0,5.95,71.23302176984434,0.11977659455654918,adaptive,0.0020092774047195537,0.0,0.0020092774047195537,0.0167752089810078,1
100,6845,2,10,10.0,5.95,71.23302176984434,0.11977659455654918,add-half,0.04957164696375606,0.0,0.04957164696375606,0.41386756024652366,1
100,6845,2,10,10.0,5.95,71.23302176984434,0.11977659455654918,add-one,0.09689270901439606,0.0,0.09689270901439606,0.8089452649169355,1
100,6845,2,10,10.0,5.95,71.23302176984434,0.11977659455654918,cesaro,0.008118534947617292,0.0,0.008118534947617292,0.06778064594067543,1
100,6845,2,10,10.0,5.95,71.23302176984434,0.11977659455654918,support-oracle,0.002628887716564543,0.0,0.002628887716564543,0.02194825897578334,1
100,6319,2,10,10.0,5.95,70.44667122916668,0.1276707357663846,MLE,0.019218596379924284,0.0,0.019218596379924284,0.15053251055974953,1
100,6319,2,10,10.0,5.95,70.44667122916668,0.1276707357663846,adaptive,0.004491826234841028,0.0,0.004491826234841028,0.03518289612633152,1
100,6319,2,10,10.0,5.95,70.44667122916668,0.1276707357663846,add-half,0.05371874942889454,0.0,0.05371874942889454,0.4207600834007143,1
100,6319,2,10,10.0,5.95,70.44667122916668,0.1276707357663846,add-one,0.1043599533206679,0.0,0.1043599533206679,0.8174148342939653,1
100,6319,2,10,10.0,5.95,70.44667122916668,0.1276707357663846,cesaro,0.009692477282427527,0.0,0.009692477282427527,0.07591776787566328,1
100,6319,2,10,10.0,5.95,70.44667122916668,0.1276707357663846,support-oracle,0.0001247329468171811,0.0,0.0001247329468171811,0.0009769893317245453,1
100,5794,2,10,10.0,5.95,69.66181565149421,0.13691436998026427,MLE,0.0003055180036317589,0.0,0.0003055180036317589,0.002231453160656535,1
100,5794,2,10,10.0,5.95,69.66181565149421,0.13691436998026427,adaptive,0.0024035157906682884,0.0,0.0024035157906682884,0.017554883326087296,1
100,5794,2,10,10.0,5.95,69.66181565149421,0.13691436998026427,add-half,0.05840373584789596,0.0,0.05840373584789596,0.4265712638951971,1
100,5794,2,10,10.0,5.95,69.66181565149421,0.13691436998026427,add-one,0.11362973563523505,0.0,0.11362973563523505,0.8299328671754059,1
100,5794,2,10,10.0,5.95,69.66181565149421,0.13691436998026427,cesaro,0.00949659355314398,0.0,0.00949659355314398,0.06936155463091917,1
100,5794,2,10,10.0,5.95,69.66181565149421,0.13691436998026427,support-oracle,0.003213225469345117,0.0,0.003213225469345117,0.02346886940945857,1
100,5268,2,10,10.0,5.95,68.87546511081658,0.14793773171671043,MLE,0.019218596379924284,0.0,0.019218596379924284,0.1299100382093626,1
100,5268,2,10,10.0,5.95,68.87546511081658,0.14793773171671043,adaptive,0.004536317201299271,0.0,0.004536317201299271,0.03066369308666957,1
100,5268,2,10,10.0,5.95,68.87546511081658,0.14793773171671043,add-half,0.06400803781323444,0.0,0.06400803781323444,0.4326687794281245,1
100,5268,2,10,10.0,5.95,68.87546511081658,0.14793773171671043,add-one,0.12395206491794424,0.0,0.12395206491794424,0.8378664690851355,1
100,5268,2,10,10.0,5.95,68.87546511081658,0.14793773171671043,cesaro,0.011020640225941122,0.0,0.011020640225941122,0.07449512776797751,1
100,5268,2,10,10.0,5.95,68.87546511081658,0.14793773171671043,support-oracle,5.9313212961149874e-05,0.0,5.9313212961149874e-05,0.00040093363790875335,1
100,4742,2,10,10.0,5.95,67.71608530394091,0.16056376532045152,MLE,0.00037880146319807447,0.0,0.00037880146319807447,0.002359196437889124,1
100,4742,2,10,10.0,5.95,67.71608530394091,0.16056376532045152,adaptive,0.002991833478199406,0.0,0.002991833478199406,0.0186333041718867,1
100,4742,2,10,10.0,5.95,67.71608530394091,0.16056376532045152,add-half,0.0706383311175294,0.0,0.0706383311175294,0.43993942827978744,1
100,4742,2,10,10.0,5.95,67.71608530394091,0.16056376532045152,add-one,0.1365610248171556,0.0,0.1365610248171556,0.8505096062278341,1
100,4742,2,10,10.0,5.95,67.71608530394091,0.16056376532045152,cesaro,0.011702564868064314,0.0,0.011702564868064314,0.07288422045103672,1
100,4742,2,10,10.0,5.95,67.71608530394091,0.16056376532045152,support-oracle,0.004066349624956575,0.0,0.004066349624956575,0.025325450090442233,1
100,4216,2,10,10.0,5.95,65.97279958697071,0.17492333226999715,MLE,0.019218596379924284,0.0,0.019218596379924284,0.10986868435744211,1
100,4216,2,10,10.0,5.95,65.97279958697071,0.17492333226999715,adaptive,0.004647274788509868,0.0,0.004647274788509868,0.026567495188902075,1
100,4216,2,10,10.0,5.95,65.97279958697071,0.17492333226999715,add-half,0.07876658780390235,0.0,0.07876658780390235,0.45029206099461205,1
100,4216,2,10,10.0,5.95,65.97279958697071,0.17492333226999715,add-one,0.15169380883522818,0.0,0.15169380883522818,0.8672016869715596,1
